transaction_id,amount,currency,transaction_datetime,sender_name,sender_address,receiver_name,receiver_address,memo,sender_entity_id,receiver_entity_id,memo_entity_ids
8eda8f01-5cae-44a5-bd61-f9eaabb49056,384841.54,CAD,2025-07-07T22:30:35,ANTONIO MELENDEZ,"22904 HAWKINS FORKS, DANNYMOUTH, NB V7H2L6","RIVERA, MCKENZIE AND ROGERS","55048 MCDONALD INLET SUITE 820, WEST BRENDANBURGH, MB M4S5C1",Payment to ANTONIO MELENDEZ ref I6S76HDX,GEN-b82838559bd9,GEN-f0754b97a5a9,GEN-b82838559bd9
85624607-22bf-4b6a-840b-a6538b8d3837,938893.86,CAD,2025-04-27T18:50:12,JENNA SHAW,"14641 COLEMAN BURG SUITE 720, LAKE MATTHEWCHESTER, QC G2T8M6",HANNAH GOULD,"566 LISA OVERPASS, PRATTVILLE, NT E4R 8K8",Payment for invoice VH1KFQP3,GEN-b95472d0a246,GEN-8da7b7d335b2,
d955287a-000d-4f58-b77b-e1ee78ad4e3b,756546.86,CAD,2025-05-27T03:53:19,LUCAS ROY,"6036 AVENUE MARTEL SUITE 450, LACASSE, NS J5A6A9","TROTTIER, GAGNON AND LAROUCHE","84291 RANG AURELIE SUITE 589, L STEPHANE, SK L7C7K6",Loan repayment VMGRB2BD,GEN-3df02584e960,GEN-409a7ddcf42e,
fb794317-90f1-4f87-bf9a-9b4defa0c2e8,302535.45,CAD,2025-06-08T00:30:32,EMILY TUCKER,"32825 KRISTEN FALLS SUITE 909, NORTH ISAAC, BC M2T 8X2",GABRIELLE GOLDEN,"23907 ANDRE BROOKS, JILLSIDE, NT V5P1A8",Import/export settlement KOLWO10D,GEN-c07b859f4a44,GEN-4c23154e2af5,
4d12c42e-2d6f-4a38-a42e-c494835d01a9,4647.78,CAD,2025-06-02T04:08:01,MORGAN MARTIN,"662 RHODES FIELD APT. 619, NEW PATRICIA, NS Y7N1V5",JAMES CAMPBELL,"1103 KELLI LAKES, KATIEMOUTH, NT R3V2R4",Payment for invoice K9PAQ4NM,GEN-e10306c1c638,GEN-ac417c92648b,
11a5ef1d-464c-4b5e-9aec-4c220fc88a5e,83820.66,CAD,2025-04-08T09:59:09,SMITH-YODER,"8939 HOLMES ISLAND, WILLIAMSSHIRE, NB E4N2C8",WALKER-SMITH,"115 DAWSON CURVE SUITE 185, PATRICIATOWN, GU 32167",Investment proceeds 2D2B73MS,GEN-7ee599372a4e,GEN-0b7b450a9345,
dab2d9c7-1410-46e5-adb4-5374c2ce3bb7,218969.29,USD,2025-08-12T12:59:15,AMANDA MORA,"7090 DANIEL VIEW APT. 787, PORT THOMAS, BC V1A1R5",ANNA PETERSON,"1929 COLON KNOLLS, KEITHLAND, YT M4G8X9",Trade settlement XWK70JNJ,GEN-0d9db60dd67f,GEN-3bb486c035d0,
20d7acf0-1886-4695-a690-8ec71eecc546,655464.18,CAD,2025-01-19T19:40:42,ANDREW LESTER,"74191 PHILIP FIELD, HOLLYSTAD, YT R6M 1Y7",GERARD SIMARD,"987 BOULEVARD BOLDUC APT. 613, JEAN OUEST, BC N7S 7S6",Commercial payment ref FZ3U3ELI,GEN-cde17915a4e9,GEN-ba039952e59b,
b1ba0878-4889-4249-b1f4-950702d046ac,823121.23,USD,2025-02-27T19:37:48,MR. BRIAN HAAS,"833 EDWARDS DAM, WEST CHARLESTON, NJ 49175",JILL PETERSON,"345 RYAN WAY SUITE 732, CHRISTOPHERTOWN, NY 87423",Consulting services 54DWAKM4,GEN-b377a2a15100,GEN-798437915daf,
04d65590-1291-403f-ab23-c41c2901a737,18964.53,CAD,2025-09-12T07:30:48,SYLVIE-ODETTE BERNARD,"0294 RUE JEANNE, LA FREDERIC, QC Y4E8L5",GRUPO CORDERO Y ESCAMILLA,"CERRADA COAHUILA DE ZARAGOZA 160 INTERIOR 034, SAN ANEL LOS BAJOS, OAX 69858",Funds transfer for GRUPO CORDERO Y ESCAMILLA D28W0DVH,GEN-3b887470bbbe,GEN-ed4856bac2d4,GEN-ed4856bac2d4
4c422da3-b6ba-4949-8ee1-b897c6b53f02,967969.55,CAD,2025-03-10T00:51:50,DAWN WADE,"773 SNYDER COURTS, CHARLOTTEFORT, QC T3K4C8",HOFFMAN INC,"5189 ASHLEY TRAFFICWAY SUITE 353, BUSHBURGH, YT G7K 7S7",Payment for invoice Y2BTCISA,GEN-204c85713d6e,GEN-b218657e19dd,
b463f65a-a1b7-4a82-89c5-bcf3d53a1f6d,138048.99,CAD,2025-06-13T04:06:55,OOO KSK AUDIT,"079 MELVIN RAPID, ARCHERMOUTH, NL T6P 4T2",STEVEN PHILLIPS,"844 APRIL PLAZA, NEW TERRENCEFORT, NC 51258",Commercial payment ref IXB6B3ML,NK-95fEwFPbf8WayiFhi6Zw2G,GEN-4306099b59f3,
bf60a009-50d9-44eb-af00-f1542f9775ec,228616.3,CAD,2025-03-26T03:25:13,KATHRYN FOX,"2926 MEYERS VILLAGE SUITE 022, EAST SUZANNEVILLE, NL V6X8A5",LANDRY-GOLDEN,"06200 ROBERT CREST, EAST ANDREW, NT B1G 9A2",Investment proceeds PDPSMF5N,GEN-9ffef8b21ed6,GEN-933ff99a190e,
b6c75388-30ca-4f23-bf6d-a51c287ca7b0,768710.66,USD,2025-06-13T22:07:06,PIERRE FILLION,"14105 RUE CHAMPAGNE APT. 159, POULIOT, ON T5P4P2",ASHLEY HILL PHD,"522 JONES VILLE, JENNIFERVIEW, VA 72271",Commercial payment ref GKAJAXNX,GEN-0b95ed3073a6,GEN-3160b6be5065,
b99f529a-cafe-43f5-b51a-b7f7f7c9e62e,721702.4,CAD,2025-08-10T15:46:03,FELICIA PRESTON,"5851 THOMAS HARBOR, SOUTH EMMABOROUGH, MB G2R2X2",LEWIS-WISE,"56289 BAKER MALL, LOVEBURY, NT X3M6V8",Payment for invoice 3TUF0I7O,GEN-1e27a1f56a5c,GEN-594aa97a287f,
b6487042-6d64-41db-93c8-80ee469df71a,960837.94,USD,2025-03-29T01:30:26,OCEANE MOREAU,"552 RANG COLETTE APT. 786, LA NOEL, QC B3Y 5E9","CALHOUN, BATES AND TORRES","850 ANDREA VISTA SUITE 997, SOUTH RONALD, ME 16177",Consulting services YX6L0TFC,GEN-5ff1dc5a1293,GEN-44714c634345,
215fe7a9-615d-46e4-a961-943eda42c01f,936691.33,USD,2025-02-22T12:31:55,OLIVIA WASHINGTON,"613 CATHERINE FERRY APT. 717, JUANCHESTER, SC 59910",ADAM MYERS,"991 KENDRA VIA, WALTERHAVEN, YT M7J9H5",Wire transfer - 4G7U517L,GEN-bcf983b1777b,GEN-2d454cf8372d,
368f6ec9-6ceb-4b09-a405-af8c7e0bd074,928723.59,USD,2025-09-21T14:59:03,MARIA JOHNSON DDS,"68776 GRACE ESTATES, NORTH BRETTHAVEN, PE S6G 2M4",WILLIAMS-MCCANN,"911 JAMES FORK APT. 457, GIBSONFURT, NS S5P4G1",Payment for invoice F0OSD4N1,GEN-ae0a9e0cbef2,GEN-496146f26740,
3e80d655-c4a5-4805-b008-d8e0d9950ce3,443539.22,USD,2025-04-01T06:28:56,"WILKINS, HARRIS AND GREGORY","9766 ERIN PORTS SUITE 281, PORT AUSTINVIEW, SK R6B 3G6",PAIGE REYES,"USCGC GRAHAM, FPO AP 93188",Wire transfer on behalf of PAIGE REYES - ISPGPXXM,GEN-28cfcb3bed17,GEN-61bff694e06c,GEN-61bff694e06c
bf4230b0-ed77-4de5-8c62-05545a8c1273,669666.62,CAD,2025-05-08T19:02:03,RICHARD BECK,"324 SIMPSON MANOR SUITE 723, MICHAELMOUTH, SK T3R 7B1",DARRELL JOHNSON,"653 JOHNSON MOUNTAIN APT. 142, LAKE JEFFERYSHIRE, NS L8A 4G2",Loan repayment ZMKB6VGA,GEN-f36f2a2488a9,GEN-f11ee620945f,
d5afa625-8010-4918-b435-b0e2b0d4b1ee,938632.17,CAD,2025-07-26T02:05:09,SOPHIA WILLIAMS,"17209 THOMAS FORKS SUITE 396, RIVERABURGH, NL K3G8M2",MISS DIANA HILL MD,"725 KATHRYN LANE, WEST DAVID, AB R6G 9H4",Payment for invoice L4WMFQWW,GEN-d3f633523117,GEN-a2066e15338a,
0f4ada2b-eebe-484e-a3dd-6100478084f4,196669.82,CAD,2025-11-28T22:26:13,JACQUELINE-SYLVIE DELISLE,"43306 MONTEE GUY APT. 244, LAC- LOUISE OUEST, AB L8X7L2",MICHAEL BENNETT,"3546 MILLER SPURS SUITE 973, SOUTH EDWARD, NL H6S7M2",Commercial payment - beneficiary MICHAEL BENNETT - FP0IUMJH,GEN-ec8070cdf9ce,GEN-ee4af3506bf9,GEN-ee4af3506bf9
5d32ef2a-c762-416c-95c8-55527cd8959b,414531.02,USD,2025-06-15T08:53:21,VANESSA LOPEZ,"00181 JOSEPH ROADS, NORTH ROBERTA, YT Y3A 7M9",BENJAMIN MCPHERSON,"4335 REBECCA BURG SUITE 993, SOUTH WILLIAM, QC R4V9X1",Commercial payment ref 70MB2253,GEN-3cdcf3ed53bf,GEN-d58376f00f65,
d315b3f4-b3a3-4726-a205-c61415695620,632385.59,USD,2025-08-21T16:03:01,DAVID LONG,"47272 VICTORIA FORK, LEWISBURGH, SK V1V 8E9","BLACK, KERR AND BARNES","570 FORD HARBOR SUITE 705, PORT CHARLESFORT, NB S9V 9T6","Payment to BLACK, KERR AND BARNES ref U0Z63G99",GEN-9240a243c5ff,GEN-9cd30fa94e5d,GEN-9cd30fa94e5d
8eae3c97-c282-4b2e-a32a-c428d6d6d703,343127.1,CAD,2025-05-10T05:11:12,CHARLES LAVIGNE,"524 RUE VINCENT, BLOUIN OUEST, AB B1J5G2",COURTNEY RUIZ,"61445 OLSEN VILLAGES APT. 730, PORT JUSTIN, PE T8X5V3",Import/export settlement HE9G4YJX,GEN-ee75b9e93fc4,GEN-7a138646df28,
c8772728-9b1e-4082-8428-1cc9d7d811eb,978227.55,USD,2025-08-05T00:53:28,KATELYN MURILLO,"63897 ROBERT MOUNT APT. 157, SIMMONSMOUTH, NB P6C 7R5",MIGUEL GRAY,"961 EDWARD DRIVE APT. 189, SOUTH CURTISBURGH, QC C4L2Y1",Import/export settlement WWSSIG2I,GEN-6a8449eb7820,GEN-8e2e9f09e200,
7f7d04ce-7e58-4ab0-9600-3a846f333ad5,641773.81,AUD,2025-03-19T09:50:26,RIVERA-CURTIS,"60544 DAVID PRAIRIE, KRISTENTON, YT G6B2Y2",JACLYN WADE,"138 BARBARA FORGE, SHAWMOUTH, PR 51758",Consulting services FWL7CJWO,GEN-572229588313,GEN-b23cc5b5b8d9,
749e1140-9fc2-43fa-a806-4b72476421e1,151194.3,CAD,2025-01-31T07:56:59,LONG PLC,"8427 DEBORAH SHOAL, LAKE AMY, NL L7E4X5",HEIDI HILL,"100 JESSICA PLAINS, SOUTH HELENBURY, OR 47440",Service fee payment 7TS1CZUY,GEN-cba7bb37810e,GEN-fae1b396c2e2,
52217b06-5fe3-471f-b433-a4f4ad608f6e,559806.69,CAD,2025-07-29T14:40:58,RIOS LLC,"UNIT 6366 BOX 6751, DPO AE 10412",ROBERT JACKSON,"586 RACHEL FERRY APT. 781, NORTH VANESSAPORT, IA 15121",Commercial payment ref 9N54XBV4,GEN-2c170614684b,GEN-670f4ecfdffe,
206d6919-3b64-43a7-9270-70b61ef96f5c,805586.18,CAD,2025-06-17T00:04:21,"WILLIAMS, MACK AND JOYCE","742 GREGORY DAM, THERESASIDE, MB N7L3N8",COHEN GROUP,"37747 AMY BURG APT. 258, TIFFANYPORT, PE R9R8M8",Consulting services CTJXJRD3,GEN-9fa2508d9df5,GEN-d166d9abca18,
0ac717fb-45b4-4c30-ac3d-96795f7578e7,496868.29,CAD,2025-08-08T14:59:58,WHITE LTD,"6739 KRISTY CENTERS SUITE 064, NORTH JONATHAN, PE K6M1E1",ERICA LITTLE,"7746 ALEXANDRA OVAL SUITE 863, LAKE CAITLIN, NL E7Y 7M7",Commercial payment - beneficiary WHITE LTD - F2TWXQOM,GEN-9bbbcb2bfef3,GEN-fd40e20849b9,GEN-9bbbcb2bfef3
68af99f2-105e-4c0c-bd49-1da27c3d921b,687988.46,CAD,2025-06-02T05:04:43,VOLODYMYR VASILYOVICH SALDO,"972 TERRELL RIVER SUITE 242, AMANDATON, BC E7J 4X7","MORALES, REESE AND NELSON","522 ERIN STRAVENUE, EAST KENNETH, YT A9M 3X1",Trade settlement 1XYJSYDT,Q2650738,GEN-7a7f5825bda7,
a08077fa-c450-4840-bfdd-6b53de814c0b,441552.96,CAD,2025-10-12T20:17:37,SHANNON BARRON,"7883 WILKINS SPRINGS APT. 026, PORT SUZANNEBURGH, PE H5B 9Y7",KYLE ORTEGA,"74287 DAVID FLATS, NEW AMBER, MB T3J 1P3",Operational expenses Y4XAP86R,GEN-d4dab8824308,GEN-d817c771c7e8,
0f908a53-6942-4b3d-9225-3c8aff3266af,530479.74,CAD,2025-11-15T09:57:57,"PARSONS, FERGUSON AND CALDWELL","69951 TODD LOCK, CHRISTOPHERSHIRE, GU 15514",MELISSA TOWNSEND,"55368 WALTER ESTATES SUITE 345, PORT MATTHEWBERG, NL L5P 6P6",Trade settlement WI984T25,GEN-fe59625c89a5,GEN-7ace07ca4732,
55c96c63-e78a-45b4-a5ee-c1f4b18bf1b8,332891.85,CAD,2025-03-30T00:52:35,DENISE TUCKER,"74102 WOLF MANORS APT. 339, PORT KATHLEEN, AB T1V3X9",MATHIEU AND SONS,"069 ALLE VILLENEUVE APT. 633, CROTEAU, NT P6L 3H7",Wire transfer - ZD9GU9U1,GEN-d5555ad2c179,GEN-8292e6fa553c,
3a95b6ae-6a62-417b-b93d-8e1c1febc4c9,629616.11,USD,2025-11-24T01:12:16,"HENDERSON, BLANKENSHIP AND DONOVAN","52334 GARDNER PIKE, EAST JAMESLAND, YT P4G6R1","GREER, MATHEWS AND LEWIS","4577 RYAN DRIVE APT. 759, KYLEPORT, YT N9P 1K9","Wire to account at 52334 GARDNER PIKE, EAST JAMESLAND, YT P4G6R1 - 52U34FOR",GEN-a332663d8bdd,GEN-2615156aeac4,GEN-a332663d8bdd
ac2137b3-10db-4e1e-9fe7-88437d8967a0,698128.61,CAD,2025-12-05T21:22:28,PROULX-HAMEL,"551 ROUTE ISABELLE, SAINT- VALLEE, PE X5C 5N7",JOHN CUNNINGHAM,"3107 THOMPSON TURNPIKE SUITE 890, MICHAELSHIRE, SK M4N 1X4",Investment proceeds EE5LQ1IT,GEN-a585114d5c85,GEN-12dc1e0dc4f8,
73fb1862-cc88-435f-b423-3d391426ebfd,878212.88,CAD,2025-10-03T23:24:39,JACOB OWEN,"08365 ERIN MOTORWAY APT. 482, NORTH SEAN, MB P6J 7K1",VERONIQUE LALIBERTE,"877 AVENUE LUCY SUITE 502, SAINTE- VALERIE OUEST, AB J1P9L2",Wire transfer - MZE3JM9V,GEN-60812bb33466,GEN-14fdab8a323c,
2b8c7c21-83f3-47f5-9beb-aa84979eed68,278660.89,USD,2025-07-17T00:09:16,CINDY PHILLIPS,"76750 KRISTIN CLIFFS APT. 436, NORTH JENNIFERBOROUGH, NL L8X5C2",JOHN ALVARADO,"46197 PAMELA MEWS SUITE 423, MULLINSPORT, NS C3H 8X2","Commercial transfer JOHN ALVARADO (46197 PAMELA MEWS SUITE 423, MULLINSPORT, NS C3H 8X2) HQ45V0RX",GEN-0a84465ccfa4,GEN-50fd438c121e,GEN-50fd438c121e
ad467e5c-9581-4292-b77d-5682c4a41999,973854.23,USD,2025-02-20T07:35:46,MICHAEL CRAIG,"275 LAURA STREET, NEW NICHOLASBURY, ON A3G8X8",TAGRAS BIZNESSERVIS LIMITED LIABILITY COMPANY,"41219 CHRISTINE GROVE, LAKE CARRIE, AB B8E 5J8",Wire transfer on behalf of MICHAEL CRAIG - L2C3J01V,GEN-ed1ef5797030,NK-Sg2EC3jwWvYRdiAVBDyJEd,GEN-ed1ef5797030
5c1e163a-f17a-4ea2-8ea3-81e54365c928,335788.65,USD,2025-10-26T17:00:26,JAY BOND,"74325 REBEKAH INLET SUITE 425, STEWARTTON, NB E5V9C6",DAVID HALE,"9076 SHARON REST, CONRADFORT, NS L6J9A7",Trade settlement F30Q0HV9,GEN-da29f20c5030,GEN-26ea78e020d4,
35bd1c99-b759-426f-a992-3cd537fa698a,622380.02,CAD,2025-03-24T14:35:52,RANDALL JONES,"700 THERESA OVAL APT. 704, WEST SARAH, TX 33825",SCOTT CAMPBELL,"7702 SARAH PLAINS APT. 648, MELINDABERG, PE H2T8N4","Trade settlement - address 7702 SARAH PLAINS APT. 648, MELINDABERG, PE H2T8N4 - 52QTLX7V",GEN-71477dfd9a57,GEN-6eb807bb477c,GEN-6eb807bb477c
612d2fa9-5308-4e88-ba00-75fff98185b3,222824.02,USD,2025-01-03T11:04:35,GEORGE HUGHES,"2716 TREVINO CROSSING, LAKE JILL, PW 08745",TIFFANY PORTER,"102 MEREDITH WELL, EAST ERINFURT, NB M9N 3X8",Operational expenses Y641IPDU,GEN-34b188b98731,GEN-a81d38d8a3d6,
f0eb102e-6fc8-4c90-90fe-d8774038fed8,818790.85,USD,2025-07-14T14:54:15,BRANDON EDWARDS,"602 JENNIFER HEIGHTS APT. 717, HARTMANBERG, YT P7X5H7",RANDY MILLER,"467 MARTIN HEIGHTS SUITE 778, WEST MEGANSTAD, SK N2T4K7",Service fee payment YS4YGC6R,GEN-5c5bd2ecf33a,GEN-366266e1ea06,
f985d2b5-f15f-48ac-a006-101d9154377c,334555.83,CAD,2025-07-23T04:37:10,"VAUGHN, RAMIREZ AND THOMAS","53262 JESSICA CORNER APT. 935, CHARLOTTEBURY, PE M7Y 7M6",DANIEL UNDERWOOD,"8112 GINA VIEWS, JONATHANHAVEN, NB K5G3B6","Trade settlement - address 8112 GINA VIEWS, JONATHANHAVEN, NB K5G3B6 - N0MJA3CH",GEN-e9e6573521e2,GEN-c0564d266ef2,GEN-c0564d266ef2
58ea8156-3f73-42f9-8b10-53ae6c7091e4,82747.19,USD,2025-01-08T15:27:01,BRIAN MAY,"987 SANDRA PINE, KELLYVIEW, MN 46739",CATHERINE EATON,"215 WARE CENTER SUITE 613, HEATHSHIRE, NU V4T 2T7",Commercial payment ref AMG8AL7R,GEN-6a51242b91a8,GEN-67a784d839c2,
fb3d2e2b-05d4-425b-9d65-67e5d6d0bd6e,110732.99,CAD,2025-02-26T09:19:08,ANDREW SIMPSON,"67380 SANCHEZ DRIVE, NORTH DAKOTA, NB H4P7S9",OLIVIA PAQUETTE,"325 MONTEE PARADIS, MONT- NGUYEN, SK E9X5X4",Trade settlement 9NR0OVKO,GEN-5793629ab23c,GEN-2ade080929f4,
588a0f99-2ea7-4e88-9af1-d2b3b4046b20,691572.42,CAD,2025-10-01T21:45:08,CLAIRE SKINNER,"106 CHRISTINA TUNNEL, FINLEYMOUTH, QC M1M 8N7",JASON CISNEROS,"13011 IVAN STREET APT. 464, VERNONSHIRE, NS T5Y 6N8",Loan repayment B01PQI9T,GEN-99603a84aa3f,GEN-015a18b33b11,
3b10238a-1581-429b-96bb-e274a5a82ece,946095.37,CAD,2025-03-22T01:31:47,ANITA HARRINGTON,"843 PEREZ MANOR SUITE 700, EAST JERRYTON, NT V2L8C2",YURI VLADIMIROVICH POLIUSHKIN,"11609 SAVAGE SUMMIT SUITE 016, PORT MATTHEW, ON H7C 6G7",Service fee payment TBPO6E16,GEN-375dc08f99c7,ca-sema-56508d8a124520ae122aa4c50c051814bd8c7469,
478066f9-97dd-4ff4-aeaf-6062404cb5ba,129375.14,USD,2025-04-25T20:17:32,KATHRYN FOX,"2926 MEYERS VILLAGE SUITE 022, EAST SUZANNEVILLE, NL V6X8A5",HESS-JACKSON,"5207 TAYLOR VALLEYS APT. 653, SOUTH ARTHUR, LA 38958",Consulting services Z8EZU1QG,GEN-9ffef8b21ed6,GEN-e88f41d58e72,
126985a9-c6ef-4854-ad5b-07ceb8bcbf5d,497341.44,CAD,2025-05-15T02:47:35,JON PHILLIPS,"470 ANDERSON WELLS, LAKE JENNABOROUGH, PE V5M 8B6",JENNY JONES,"9836 LARSON PATH APT. 130, LITTLECHESTER, ON M5S 8P1",Consulting services FO8H42QT,GEN-90078c43911d,GEN-d77b9cfe6e43,
f49d0d4d-4bd1-4526-b494-236c8e1678b6,643620.09,CAD,2025-12-18T02:00:31,JONATHAN JACOBS,"225 TINA TRACE, NEW ANGELAMOUTH, YT M4A1R1",MARTIN PLC,"43060 AVENUE PAULINE, MONT- BERTRAND, NL P8N3X7",Trade settlement QW0RIXTH,GEN-c023314ca137,GEN-7210aa30b493,
2249bcd2-c41e-4fb1-af29-dd17b72fc465,494989.82,USD,2025-06-13T05:12:52,HE TONG HUI SHE TIAN ZHONG YIN SHUA,SHI CHUAN XIAN XIANG QU JUN SHEN QI TING PING XU HE 32DING MU 16FAN 12HAO  YU ZHE TING KO-PO375,ZOE MILLER,"958 BROOKE DRIVE, STANLEYFORT, NT E6R9J5",Payment for services at SHI CHUAN XIAN XIANG QU JUN SHEN QI TING PING XU HE 32DING MU 16FAN 12HAO  YU ZHE TING KO-PO375 JWW2XQDZ,GEN-46138b5c7281,GEN-610114606258,GEN-46138b5c7281
0da53e85-7eed-476c-89ca-85b5ec6ce0ea,201082.07,USD,2025-04-14T13:02:39,TINA DALTON,"7419 PAUL TURNPIKE, NEW JOHN, BC L9M1Y9","SMITH, MATHIEU AND PAQUETTE","82897 BOULEVARD MARGUERITE SUITE 772, LA HEBERT, PE A9E 7S8",Payment for invoice A972NW9Y,GEN-89547f26df30,GEN-3858ac089743,
832289cb-8ea1-41d8-864e-d7ee82550f70,473165.12,USD,2025-06-23T09:52:01,JULIEN LAROCHE,"6146 AVENUE THERIAULT APT. 576, LABELLE -SUR-MER, NS R1A 4E7",ANTONIO FISHER,"3813 MERRITT GATEWAY, TONYCHESTER, WV 54647",Operational expenses G47QUFRJ,GEN-83389e166103,GEN-790f80c59bf6,
1ce0deae-a08e-476e-8216-8f6092f4fcac,299231.94,CAD,2025-11-28T14:05:08,GREGORY PETERSEN,"19476 SHELBY STREETS, BRADFORDVILLE, BC A7V 3C5",MELISSA ATKINSON,"63903 JEREMIAH GATEWAY APT. 815, WILSONMOUTH, PE G4P5N8",Settlement re GREGORY PETERSEN NXKQ9V1A,GEN-5b5cc2f81090,GEN-bfcf87b89b38,GEN-5b5cc2f81090
dcb00587-842d-44cd-9b06-933b1c42d658,602467.51,CAD,2025-06-19T12:29:59,CHRISTIANE CARRIER,"5659 RUE ANNE, LA ROSALIE, NU V3A 1X4",ANTHONY SULLIVAN,"4596 ELIZABETH DALE SUITE 052, NORTH JOYCE, BC Y5G2E1",Commercial payment ref Z68SXUXH,GEN-f635ead81bdf,GEN-41bbe11edb23,
8799f1d6-0da1-4caa-92a5-4d648f328b83,990851.78,CAD,2025-07-08T09:20:20,LINDA WILLIAMS,"3323 YOUNG GREEN, BENJAMINVIEW, NS P8G 5G5",NICHOLAS CHANDLER,"52992 KNIGHT KEY, SPENCEBERG, BC K1L6X5",Wire transfer - QE865LYC,GEN-b2c9ace83b94,GEN-3d2462d370c1,
b297428a-4f34-499e-aafb-53ac9913f809,623553.96,USD,2025-05-03T01:23:33,"JACQUES, GERMAIN AND GIGUERE","5148 RUE PAUL SUITE 147, BLANCHETTE, AB R1L6G7",REBEKAH RICHARDS,"PSC 8316, BOX 1116, APO AP 48965",Wire transfer - X7MWH6WG,GEN-d8e61831896c,GEN-d0c95d6cb6f7,
e5a96da8-7c6d-4c71-a5ec-e05171c1c3a6,781703.46,CAD,2025-10-07T09:13:39,ELIZABETH WONG,"874 JONES HEIGHTS, ANTONIOSTAD, NB X8R7B7",SMITH-BARRETT,"7775 MITCHELL MILLS APT. 032, NEW EDWIN, YT Y6V6R4",Commercial payment ref 21RWY5TB,GEN-bb99f9fe3e81,GEN-bb0cc79a1833,
2d1979b7-37e0-46ca-aaff-0d078a3d1f1b,508566.26,CAD,2025-06-13T14:51:16,BENJAMIN WOLFE,"7474 RICARDO ROUTE APT. 898, CHARLESLAND, TN 83098",JEANETTE JONES,"9557 JONES GARDENS APT. 735, NORTH ALEXIS, QC T9G 1A4",Wire transfer - JXHNSAZ0,GEN-411dbc43c308,GEN-79b1a258a3ec,
4dd99707-1901-497a-adbf-bbc9ee0812ca,934316.37,CAD,2025-12-13T00:04:59,"DAVILA, SCHAEFER AND BENSON","7277 MOORE WALK APT. 908, KRISTINSIDE, NS J7C3N7",JULES MARCHAND-MICHAUD,"8293 RANG CHABOT, LA CHRISTINE, SK X3V 1H6",Trade settlement O5980FX7,GEN-ba2bfa9f7310,GEN-c1d9ce52c509,
4e15175b-7e10-48b2-b200-9805547d9c85,140348.05,CAD,2025-05-07T05:40:04,JEAN JACQUES,"79856 AVENUE GOSSELIN APT. 798, LA-LAC--LEBLANC, MB G1B8X9",FLORES-PETERS,"21520 CONNIE LOAF SUITE 684, LAWRENCETOWN, SD 45398",Service fee payment 0RM971NM,GEN-28e844a2163a,GEN-bdf8cfc3fac0,
2d2ec12d-a7db-45d2-8129-48bddd0d62d7,821731.33,CAD,2025-04-05T20:54:18,ERIN MOODY,"354 PARKER RAMP APT. 301, RYANPORT, NB C7H3B6","HERNANDEZ, LIN AND ALI","5348 HARRIS STREAM APT. 831, EAST KARLMOUTH, AZ 94160",Consulting services JVPIOHVQ,GEN-05cd7048e34f,GEN-8f17f8b16320,
803c3fb9-2543-4f16-938c-c05cba111827,739940.81,CHF,2025-07-16T04:01:51,JESSE OCONNELL,"USNV COOK, FPO AA 03465",YURI VLADIMIROVICH POLIUSHKIN,"934 ATKINS FIELD, WHEELERMOUTH, QC Y7S6Y5",Operational expenses EN1SWQ7D,GEN-55c4d18b6ab6,ca-sema-56508d8a124520ae122aa4c50c051814bd8c7469,
56d72d71-3d37-4777-94d7-635f6eb50ee3,630986.89,CAD,2025-12-01T03:26:00,SAMUEL LAMONTAGNE,"166 RUE HORTENSE, SAINTE--VILLE-BILODEAU, NT A4J3M8",ROGER BLANCHETTE-BELISLE,"33615 RUE SUSANNE, ALEXANDRE EST, NL V5G7T1",Wire transfer - 5S46FZLK,GEN-de03f1564dbe,GEN-fc5004ddb3f1,
b02a6b24-01b7-4dce-9da4-151a3951dfc4,550614.89,USD,2025-04-25T03:48:48,MEGHAN MOSLEY,"656 WALLACE ROW SUITE 217, LUCEROMOUTH, NB M3P 1S2",ASHLEE REED,"253 LITTLE VISTA, HOWARDTON, NU B5L 4K7",Consulting services T018SKL2,GEN-a7ec6abdb599,GEN-fc50b6d3bc6a,
47a59c96-7460-44df-8859-a1f445bb7a2a,439235.26,USD,2025-11-28T12:12:02,GAGNE GROUP,"43167 CHEMIN REMY, PROVOST, NB P9Y 6X1",DAVID GONZALEZ,"785 FOSTER CAUSEWAY, FERGUSONVIEW, FL 31407",Consulting services G8GGFRNZ,GEN-649868be3f30,GEN-060c1ca0a4c5,
97797e1b-0c5b-43e7-8e53-2346ea16e29a,454577.15,CAD,2025-11-27T06:53:02,JASON SALAZAR,"70729 GARCIA STREET, KAYLABERG, NT E7N9S9",YANG WAN TING,24971 GAO XIONG WEN SHAN XIANG 71HAO ZHI 5,Trade settlement N66KWYDL,GEN-b0380eff9570,GEN-ddf883f7640c,
37a36216-b88b-467c-8c1d-1bb7f2e42c1f,53439.0,CAD,2025-05-14T05:23:12,NICHOLAS HERNANDEZ,"827 BLAIR EXTENSION, SOUTH ALEXANDERVIEW, ON X9A8P4",BRIGITTE RICHER,"389 CHEMIN FORTIER, L SEBASTIEN, NS R3J 3R2",Investment proceeds RGOYSFDA,GEN-dcc44dc04948,GEN-bb2145e844d7,
